transfer_type,from,to,value,symbol,tx_hash,len
IN,0xd88d6f985260fcd20b881218cd92c41dfb268098,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,4000.0,USDT,0x9d9e821f292b6a98431395d37e5e43a106661763d49f4690295165116a3c1776,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,392.61841769,USDT,0x832ac5e9b13f2a61520f325ce7553157a598df957bda98d4ca4abdae885cb8c4,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xef7c3442c09a0534a6fb059f16486bf2fdd5b084,1000.0,USDT,0x6c9a5b054c3481b6e93d735ce6c2a7a5bac5311ce7aa900f8f5fa3834263e413,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,788.75725419,USDT,0xa1c73140d870a7bf9a26ae6f19932722485baee0db9a5b8f9511b24a2374d702,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x98a4f219b5d4771ae190226ad0f939be88fe93d4,1540.5,USDT,0x3cd0ed0a2a1442e3d9d41dbb6891337413ab2e5ac01bd8637aeb0435ed941f03,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6efd4a8456646a12b3b58dac313b0144899855ed,200.0,USDT,0xf0053bdd17b4c2d4f3b7ad9b7a477efd8d6860ad158a6e6b260b0e2bd1c72958,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xba06cb6c002537a7bc94c00b47ec94824d00c09f,2000.0,USDT,0xbcff456c8018f628695d2683bbfb160c8d364fa34741812f6e6ac30a7566e5b1,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9471c367eb1028519a1e06b5786269a42aabd604,100.0,USDT,0xb470c5afa8a3bae61f5c6d2d3d8037806d2fcaf29411cde3f0a7f5fead3b7ae0,21
IN,0x2e6a2e789f3b43af1a8d72fa0f92b357c4f1c0b5,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2032.0,USDT,0x58b3e562879da7a4cbb918178d9fe5277523e459038423f4feae2c2a19eef89e,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb854988c2c5a58b9eca9b6a3477dfa921ef797ec,30.0,USDT,0x8a9f4feded8d96e8c29f055eb35178fece65caa25da268f267d6df1e56e1b33f,20
IN,0xb29f0cec6495e4804f9de93d0d6ac7e1bba22d43,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1093.0,USDT,0xb4d9eff348ce018d29ada48915840b76679878b36e4c4569a4e4240e164b3fce,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0ae64e6666c3e4497d728c52c1c4bd9265bff733,100.0,USDT,0x3269f5d1412f275758bddf7451802a54b29a204aa772c8facb79774239c29f3d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1c1340f7a0d19ce76c65b43823f71f6ac716987a,11.0,USDT,0x25ccfef8837811c538ca19a32a7018266f5f3407db73bce1f95800058a4701eb,20
IN,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,105.0,USDT,0xe4633e1dd93128e7d78c32bf216a65b030876752408ca1c0de567df26e86b33c,21
IN,0x8c227752b902784e0a93705849cf71ac38cfb411,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,70.07997671,USDT,0x020fff57bf02fd976a3c36bbc26d1aec5c320d26c0dadcb1a3580f75c84ac39c,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x39155125fd187e770dd678c02aeeda46de63b336,60.0,USDT,0xcc38ad2a3752caebe0d04c08cf7af8b93751ef69fc1cf09f491747e0319312cd,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,785.88337284,USDT,0x2692680fdb8663e93a8a76922e50d28ad262538e5d423300dea190c875b29992,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf22002de758620e9421f66ca90c6c0866de783bc,260.0,USDT,0xe0e9a1e3522ca04f28352d9e699fa809b02f1ba19a891298e27b99840dbc8b0e,21
IN,0x0a2410709749eec81026311a4a82b4df3daf003a,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,43.0,USDT,0xee5177e7a046fd07b5ff0b2bc2b0f78a8baa7e46de46b0f1394d54d0ad8cde76,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,397.58460547,USDT,0xcbe55c59b6d288978cadc240a3d0d53b666b2f1f8cf514b4b74e6e15a4e9e28d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7a9f0b078ab9754e7779c36889c97e845ec39748,3000.0,USDT,0x19452ba3a63bb5ca50b34d2066216b503dbb6ed69657d85c1bbd96c048841fd2,22
IN,0x070569e046146d05505ce74b0645b292e12c0d95,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.0,USDT,0x2d5037e92c7e4d06847524e24125edb47bf72b61d10ad44dbf0ebff2976d5b89,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0ae64e6666c3e4497d728c52c1c4bd9265bff733,100.0,USDT,0xa650e0ec26dae2b94233b2b6a3e42d9d520e626f34024b85e6176d6c9a047de0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1cdcf72913ac5941b2060519ea1e448d83b1a48d,45.5,USDT,0x3664620d937c0573ac1612a04c9b5d8dbc45a69b1b51e8ceae47de55f98f6b75,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x35a63ccaf63e235837f301f9f3653e56b9728166,519.0,USDT,0x09c9e40285ba4f826879e0dc5a480f66d05b11664e0c59d6c892ce8043c21efe,21
IN,0xe29a39a1db242e0c2636f5304e4cf22098c8660f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,300.0,USDT,0x4ae4dcd6fedabd4d293458ba288c5b0f618d18117d8c90fd38ee518c85603829,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x58b6e8b8668a56cb31a0120fd787264f737c134d,300.0,USDT,0x1ef20d4ecdc2868bca30faf1954ea57df6ef0fcd1cef7993f182170a02d47988,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4f557303ce34196b936a75ebdf167215e3df5d37,30.0,USDT,0x1f5e50a58fcc5462e63faa15511767bc03a2109dd8c00d80229c92654eec7f96,20
IN,0xa970329b81c9b62379d62361523cf5a24ae71b8c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3833.0,USDT,0x87a710e1d4577158050a80e2cb19c31e373e4f723d803018efc096b14825531f,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6e6993835715050016f5b10ca4a9df3f040fa63a,138.5,USDT,0x04824033a5547af4391aa2866cc5ee1d47457aee7c6af72251d63ee3c0cf311a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x88724d361b86045f5cea040cc778cfec4ba4a49e,261.6,USDT,0x3d18883bb724613342466c34cb7cbd99ddf55480c30379ccc0dc4a702dc7c7f2,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc4c007e58202c699d67bb0b39e31f397a7b4eb6f,769.3,USDT,0xbeda33f70ab555c32046d5bd8de996b374e27f3ad6750f018701d7dd5f3daae5,21
IN,0xf6710f1725d6369ae9a6da15b724f5e321028bcc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2200.0,USDT,0xb6986caa0eef81efa0ca355b6ae3b07f22fca7f4b58020005db3399ba64b86a4,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x61b3517c796b8f146c11ac7b6868066d38d63395,36.4,USDT,0x9eba72e646ad4a5026e41175abd7c0a2820c5d8ac85e123914ca1a687a03fc98,20
IN,0xb1f3f8d6defc1d65eb2a5f358415cd8de28c5054,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,504.0,USDT,0x5d3655cd594a589988fbeca013cfc1ced9460983cd17baf78c7b7c8b51a014c0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x69516a5515c48829884dd5cee8165a3d7cc07e94,154.0,USDT,0xb3bbff31ccfe8356aa8b06cea5f6a0d3b7d15cff745241f93c94058e89013050,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd73b8e558b737ab1c7100ad536df86f82a673ccc,100.0,USDT,0xe0000c9ca216d0ec0adb4b2af86b9ed18786c326d40e9c7ad17f5cdb3fa12112,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd73b8e558b737ab1c7100ad536df86f82a673ccc,600.0,USDT,0xcbc850f300d26e43d12b1b0bb5287095337190e332f633723932329918c2626e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb31fbe7cddadaec96ea8739d4206ac8dc3235e04,100.0,USDT,0xbafb76a3e6ad4f75c36e6271f9d31f111706df7812a3f52e3a0375a9109b8f22,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb31fbe7cddadaec96ea8739d4206ac8dc3235e04,100.0,USDT,0x1f3dabada630503061332c44682ea53cb9167d43a0b8364b24d12a4ddb331cad,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a28908c61c69b07de20ff2b9fdbfca574b8a71d,30.3,USDT,0x7b9cffda1ca5aaf77e71238d9db85e95937c5a0c2a33ca6838d1d7dd84786c6b,20
IN,0xf037b84ae726b9199cc6a36562e412ef54b71949,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,150.0,USDT,0x2ec850eb5b8c5de41c464fabdaf48a0fc9560ee0faf956e4546990499c33bb7d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,405.73203765,USDT,0xe7301ac68c6340b47319313837ca745b81d4ecbb8a0032f6709e5e4e933a3734,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3fa2df01a6298ba35ffb0df934ff2a542eda4224,150.0,USDT,0xf8d5fee74989fa844fa525d8c79921ac2a87f46acc15f94281e8eb561d036131,21
IN,0xdaccb8dd13be5db3be42b5d814d553810e0c1f8e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,269.0,USDT,0xf9659cca52e40a0a96e5d6bee7240dab4911a5ea88c2d905908e99c255d25cbf,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a28908c61c69b07de20ff2b9fdbfca574b8a71d,60.6,USDT,0xe4752b1d18aca09eeba511e42ce003905e31dd30c7600662501e2f02776351e9,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x35a63ccaf63e235837f301f9f3653e56b9728166,529.0,USDT,0x667da86f2dde19e507ede1d27b795be5a40d5711a290ff5fadfa7100cb3c8329,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8263c40c0e549b6255a2c5c94a85c2a34b53615d,1000.0,USDT,0xcc0f5b824d69f3f2e9747e45644b84f56007a4b6f92726efe3ef1f6fe7476472,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xde19743f59a28796ce649394c8b8cb665aec22ab,10.0,USDT,0x933c8b8219039c9eeb32bd510dc3ed0666ca8cbf6792573831c9ba0586606dbd,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa9c323f9e027e4d660c6afb88ecf0d24f0588ddf,100.0,USDT,0xef6db651295a18c6673f5b33505a9a6f405dc730207b95526e11519549c3f5b1,21
IN,0xcf56b08bc7aef8b907f55cfd01173914d9bf5c19,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,USDT,0xb22b70d078f9bc8fcabe13275426c6210c883e6ec87341722e1aaa1f47637ac4,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,404.33086293,USDT,0x4bc4c55f4ce672773abf4b5c26a46ec26daab64f9f19e88f6825fcf7e0417960,21
IN,0xb6e71c4c4f7f015a7902469d43c44fe725fd6972,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,400.0,USDT,0x393c98303c50d67b03b44b9f18aab5a0fdb9501ed7a4a63025dcb791b7fc93e9,21
IN,0xb6e71c4c4f7f015a7902469d43c44fe725fd6972,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,1000.0,USDT,0x382fd2c6a35a737389903bf50caefb5ba8c7031b1176e03fe73e88cefbd2c34c,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc516dc8e51b92fb594ee215ddfbe1969f94b347b,153.8,USDT,0xda8ea474ccee57ccb6e0bf99ce8d5e6702b1040beeffcab0ad803e5ea2dee116,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x33e8046f3d56a166a5b58c86fb8477d844e5c724,1000.0,USDT,0x6f0dfc73d8a63ce76f21ab24b9b6d20f61e0ed47453dc5d252e995ee5666eaa9,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6f2688337cef15fc672540a401794b440a568301,153.8,USDT,0x3b8b72041c63739b48df59ff4114fb6f025b5ca87bbb2a0fd571638990e40f5b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8a3ef3b8a89f40ce3acb0054c8e2db1ed12e64b6,30.0,USDT,0x16fc5fffc0712535ed881e069fbda9582eff2106fe9cf45165d821ecd0b0640e,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x34c99e301d466714b14b77430a828b27f933450c,100.0,USDT,0xbcd232d3a2532a39d1b1a2713e5e8ab3ec899529aa30a661630ce9331ef5af75,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0b5e5463790a082697da60911675c576afc0a774,30.0,USDT,0xf8bb0961a98339ce2a2fed3bb3ba4d837d487aad3610d6e1715297be9c0c75ae,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,486.09944234,USDT,0x2e81768349381c9b9cb18e67bb4bd976330d142281213a50e66a9f99cfb6b85e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,809.32862404,USDT,0xc8b9655b015cf8b73f87dc797afd22fe38f7f54d052f1f51daf791f4163836f2,21
IN,0x74ebd3222348c406513e21599d12337e5402b8bb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,5963.0,USDT,0x7d186468f2855df7346613293c822e7924134f8c4a02f283eed7fb8a0c05f93d,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x93640b03e200d298e80b3f94721b33c91c9d9b0a,100.0,USDT,0x239f0fe26c91007f4b709058c6a2f2c3aebcbf4006d5d2fd0581ab1d2d05c1ab,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,607.92588529,USDT,0x73b95cae56a5c38614b434da0f076a8ed14c38f547f0a03cb94d6dd22466bfc0,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbbb5a3829c29c8b49b82a8941447df645fadc8ac,100.0,USDT,0xb2300dc9feb2f0a716a600dc20d0584ca31ae5159741a42848513af6da5d0c43,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfd86d202add6baf6d924d009cfed5832a33e6434,30.0,USDT,0xce1b67ec81fbb70d7e7aa42c114478603d990346176b813bf3a17d2349b50cf1,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x796f992f81ca3fd38069fa325f5701a85b416ed7,100.0,USDT,0x63acb697d3d97c8fc43a687a29e94c3a887265db49087048b3411e3c68d2cdc4,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x74ebd3222348c406513e21599d12337e5402b8bb,400.0,USDT,0xcfd20fc9db7573312e3e2fe9762854498837f150fb7882f45af32b0a9a44de06,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6021e8b39cb92cfc315d952cf9deb2d02a6782ec,500.0,USDT,0xb134ae1be8ccb9a22223eb4eec7e01f268a6dbeb8b933327186902c3cb13fd11,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1afab6f30bc498e8257ac00a71fd9c4b44d479c6,2003.0,USDT,0xc5240bb0524d13c7491952e2d52dc361950785978d7a0a296f9ef83c9c2c4c41,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x773dad1a644993789b10aa5bbd280818178bd348,45.5,USDT,0xa6bcbb6a0553d805e148cfe57ba0624d2fae5b86c00318ef884aaaa3d0e54eb4,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,404.89494953,USDT,0xab10fb81597b030e2f2c3ae553580e96d6db0ce601c9c181fe7bd2dd12fad42a,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa72f1e75a029dc2492951a695210c0c1265009d9,100.0,USDT,0x910bbbc281b4a0d5fc822a8f3f8fed997d17f54ebd881a88bd6df0ddc8df32bc,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x977cd926288eb8dc23cdb0438b678fbdfb8330b9,100.0,USDT,0xa3b4b09a2fcaad2fec4852f5de04a5ce9b12d6903b62793c7cc3fde1e235b875,21
IN,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,6230.2,USDT,0xfd2ac6f09058281291665dfc16cd1695628554cf41a1ece26999b7dbe08738ce,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,404.91395808,USDT,0x5ffc083f9c0ee1cd7bf4bcab9363a8120577ab5af4792b8ce9fd9139b5e61cba,21
IN,0xa9024a9279eaccf8879f9c261a378fdf7f0d8d83,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,400.0,USDT,0xd7f3d1bb5137709dc6d865baf819af71cb906ab9074e1d4460f0ad70a1b4e657,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb728fcdbe0da90c566896349946185cb05dfd348,400.0,USDT,0xd548c4e730d76971a18234c901860ea74305a50013ce2a9e8280b583c1b6fa63,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa9024a9279eaccf8879f9c261a378fdf7f0d8d83,400.0,USDT,0xad95930efdb7dd4740314063e88fe5365adb8e5ba4b3140cde5bd677553f1bce,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,403.122693,USDT,0x1962a1893cbb5015b19750ad024f617a347d435d7003297e054d1454040597b9,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa9024a9279eaccf8879f9c261a378fdf7f0d8d83,152.3,USDT,0x6350fe47fe2d6db623df8fc787b6341bf3d9187084818fdf2dd36472207854a4,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,404.77946498,USDT,0xd4d1a755e31c981e38b01b10ebaa3e56da636e9bb70639bc55f784ee42f13d16,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x22f65c0574eea9314a8898519f66b431b2db7e7b,200.0,USDT,0xa045f54c882252911fb4e054a9861902940e4ea65a72be53c23a400c73bf0fba,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfc3432b0cbe50d9c1bfe34d2795460d3c6eab39c,50.0,USDT,0xb9e1780e0054dd0d35f5323a965e4bf774418168bc9c7ed5c1322299996e671d,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x95fa69c86053dace36b132f316e21fe703be7bc9,300.0,USDT,0x584c4d00ddfeefc6a8a8c0ccbba658fd9a05e0e464983e37e8a0795bdb993196,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,405.95160423,USDT,0xba1a21631b8afa2f16a702283766233350c46d16b1f4492c7a2a6ebbe9707a4d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x62c4818b36f76afd4d7bcbe9968f8c6cb4250275,100.0,USDT,0x18cc37aa181f78ff2382b4fbeadaf5b008e7785044bbe0403284a69b2563326e,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x34fe5e9fcc34fcbf4cf909b5bc7167e27132cfb9,120.0,USDT,0x091281de1caded00e46fa6f1cf154ce83370902fd2efd6014ebd99cb586cd829,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x24ce15dd6ac711dbd11b928a5e6654cebf3017fa,100.0,USDT,0x06296669ff5633e2d5c332bea57cb6864c434702cd380cc628d84a3b70f65e1b,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x120fc585422429213299d935dafcf8e4315954f6,100.0,USDT,0x1c8a2a48cadfc00b24c10c9a2a6df520ca2cc0820fefbd57a371dba42a0abee9,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x44382bbe5bbd23d3bd0743deb003e5825cb08b4d,153.8,USDT,0x7c8480222c0aabc0bca5acea9c792e354f2df18271efe3e747377b89881ddddd,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x03a7c646721b3629e6325e7cdb5debfa61f58604,100.0,USDT,0x1fc4b65db6059d000561c66fb4f14c4f2821c32ea75e45d76ea7c07f337c64d9,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,903.52725559,USDT,0xed70648502c4813364c876a0d57af114db2eade2e5e0a68c0b502847a896d5f6,21
IN,0x24ef65dccdd774e3c18ddf3da6c6dd18df44d5aa,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,3500.0,USDT,0x43f1a0eea56521331e8d58efb383f3da855cc3c99b4ca6deaf85534717aeca4b,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,203.51730706,USDT,0x9ad0489d879d51eb05774a2fc2f42327f35cd1a9c31dd600b7c9379bd4881a15,21
IN,0xcf56b08bc7aef8b907f55cfd01173914d9bf5c19,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,110.0,USDT,0x0a8d97c8749aed891db215ca4f366012569eb3fb0a6f9cc5f3f0870796607369,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,403.97656461,USDT,0x554fe06fbebe93657b1f402c7e921083e2c857d280c66d9b5de1eb542a05bbcd,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf3b58d804bb9dfb200c0ee6b4d50753195cf62f2,300.0,USDT,0x7a3e4c40735fb92c48a827b783b19ae2c050c3fe6d7a3522683cd5ddd1beb699,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1b476499c1118a533daaa3b2e6aff57d39941ff6,100.0,USDT,0x1041348853248db1afe096e072891e5bd22ac5dc07fe6ef30f4117bb9f34de3c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,200.19809014,USDT,0x6ffb68eec32ca4eadb8e71e81dd71289c3c298182cf7a0c6a66e0287b578bfe3,21
IN,0x1afab6f30bc498e8257ac00a71fd9c4b44d479c6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,2000.0,USDT,0x026a296940a5af4b85eef360b9679b639384a42c5cf8aec75c9ab6bbb8ebd588,22
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb728fcdbe0da90c566896349946185cb05dfd348,283.07,USDT,0xd94e9c0788cc02d64f9a3eee9104a14b6aecdfa7fc271a6d43b304a626fdbf46,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x23bdff7e5b2810e8b617d8a85ba4d59c9921013a,153.8,USDT,0x9d40a3632dbd5df03cab53ecd07045f5cdda8b9d3e9bd9e8c81026539082970a,21
IN,0xd52f9938d64bbab64dbe71db00ae69204d1ca1d8,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,236.1556,USDT,0x00040ec13058fa934ba542a6fd79d0d5d5ed72704bb5f4819325f6729bfc3fd2,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2e4963a6bb45a3ed23f98a21efea7b0a4911b8aa,100.0,USDT,0xd50a4a31620b0ce8000b4765dac931dfb4ff8ec22fe6f89cd24f7c0271240520,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x98704a7326cc339acca922ae73b9e00dba3fbc6d,300.0,USDT,0xe8aa33cb1b7f5edae0b85aeca80f1a08cf9682e8a608b7bb45481e6b7b56b10d,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9e94def8c67f6685fb47855517e3da0b602d2605,100.0,USDT,0x90e47c84925fa866320cd97b29ab03bcb718f64c610a9730592adbaca69bd7be,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,401.32663523,USDT,0x6cdd81bc1a62cdeb65c0b49ecad826f8194da0b605ec5c22d4477af32835f60c,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0d07fbaf4bd281a02380b1f3a4be58ec870475ca,100.0,USDT,0x12cedd0e2755a60f67ef14346757c654aae4b00d2fade925e82fe03aa01a01cd,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf28336fd9b8a9a43a7ccff414f2a3c0f23f34a94,308.0,USDT,0x42cff38622bbf7dc41205209fd0125ea9e77f92401b7bb99fd8c80291d0545c8,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf51708d3d6b3eda46bd3966b2514526358bc621a,45.5,USDT,0x6332650faef3a445c817e6a36ed9acc866248c2bd6e68a9e0d57e66dd32ab109,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6bf21ef62b1263fc4ed4cf48b27696ca3e12861a,760.0,USDT,0xec3aa3b29b991a87cd3d999187890926fb553838f2ba38d4b9e526b2351a84c3,21
IN,0x0c2d80d310be50ec7c0d1641f3c3070b644352a2,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,USDT,0x77ab49ca6017ac5c8e3a3a09322c792bfd98f5522bd5c0a49a73dd9bdf29edf9,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x379178274ed80226b109b3787f3aa01cc17e7f75,51.0,USDT,0xb2fa95a5c3593f0d2d3c3cd02cf0d9a5b5441b2bf692e500a7321cad50c80c20,20
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb80a4e572862aaa1c64eb72c0209f9c352973b50,100.0,USDT,0xf1c53ac7ebca85b3c7a7804dc9fa639a48cfff38d864daf43afba71afe6fc3c1,21
OUT,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x88724d361b86045f5cea040cc778cfec4ba4a49e,154.0,USDT,0xbf9dc1085f9bc5ef23fa468f2d99ae97c9f077e588b99af5c106249b10282d47,21
