from,to,value,count
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2c2f00343406847427b07a7eff5d3a32875bd206,255.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4bb4c97c077dc9ea9e3840ca09d6a7607a9506a8,254.6,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf74a4c4e91b351869865333caee9e43028b813c9,254.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x95509859f27232c18c22e7d0fed9caed11c2a95f,254.0,2
0x14eec1595dade29f5736cd2e32278d029c78cb9b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,254.0,1
0x5b0fb07a57a59f39ae7d67432aa35065cdd0d3f9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,254.0,2
0xb0ca8b671e58d8ce1adf2f4d93616e4186d8e4a3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.95308294,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5fbca56b24c7a2eb4d2143c6937350ce2e5bae6e,253.9,2
0x13401070f6f4c226e549fe0f0851194a4ecf8ad4,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.53689864,2
0xa749307d8eac21fc5c8f666a357915ef238f5958,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.12215084,1
0x1d1e612af728ae8b179298a8f806777a2ef2ea04,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.0,1
0xd994e8bc624c63e949be50d23737e3a1e19be4fd,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.0,1
0x070569e046146d05505ce74b0645b292e12c0d95,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,253.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1f91f9d0cc835892070cc6af1861eb4f7271c418,252.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x7fe1c1f86fc985038c31684982b1ffb4ed637778,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x37c891548a69a63cdc75afef030fa8a4521ce161,250.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2cc6e0eb7abeb2b0ef80b077698572fe6766f67d,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe238e2d39bc2be9c5885f5f5dd8416b7c6e9fc17,250.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0f5706e9c83314ae3cc49ef2fc086ef2b4224381,250.0,2
0xacc75a138213a32e4d04cf56f074cd9ceaee50bc,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x512ecfcbd6c9529657ced979181ec639bf595629,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0514620d66e0eecfd3239623068dfcba49fbb461,250.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x25a3610af287abeebf0fbf29245f95689634e4cd,250.0,2
0x9867703342f6dfa403870f0bd91321b1444e0b79,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,250.0,3
0xcb28ef25a62036e533b5e1f262727b13132921a8,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,250.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb05f4d6ca6429a6409cc993f1260e36b54b16fb4,250.0,3
0xc1acd8229e972fb2aa890d8c57530350a9dfcbdd,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe04d81b85442ef212e5cc84871a72c074e039cc7,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x65ff28fe072737eefa2c24e892cf955a2920d3e7,250.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x45f43e6d0a1fd251d89dc4298f029264c3ad81b0,250.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x32b0a8ae137b95e88c639c236e0e42abe6b14460,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x474338f4c5fafee686d3d227b7b34263084ffc8d,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x333633d4f3222b997c4ad4a5c67a00ef73377f2a,250.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa2332ac20e053f8b17fb7ec72166b034a2ddd525,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb5bc5c2ac16dfefcf04ba59411003513c6ca49a4,250.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe8cd69e884ec19fa4d86a30f7878ece884fd51b1,249.1,3
0x7d911612765cbfd62aabaf9bbe1120ec7a571794,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,248.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x411e6202916cdfd32aa14deeba338ddcb927b820,248.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2a81dbea1434db21415fb9615cb93ffbb4c001da,248.0,2
0x20ea3b223b40066c4bdb7e7853c87a044fb31385,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,247.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3356c4206fedfc1d750a2e58a32a2c0f9678e72c,246.6,5
0xcf015f3d8df76ee8989c69989ba4b5d01e6d475d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,246.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd5f7a1da5718a91f192b62b00855382228257c02,246.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9cc917aac22f69754ab551fce6889329e35ceff3,246.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xab55354772daf52413d54c1f88579814a5d112e5,246.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2fc255d96e92858a60ce0104af0e24d436a676b1,245.5,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd117127ad1463ea804f8a984e159d07525f822ab,245.0,3
0x17a5552aae85f3eedd059b44bde107a042424886,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,245.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe6e2c217ebb88fe58682ce9efa0c247172e50164,245.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x32df84a41f513db68808879bf672654db189e2b0,244.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8d1f7667d0b8c8b640a002da642525da5e8abf7c,244.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2bb1e0a5c00fada730af3fa6f98560b6c19ac027,243.15,5
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xeeaddfb835b7d29af3e2c13fcf0fb38a1c71d027,243.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x22849f2a42d2dc8e0781f23bbe0c633614cef61d,243.0,4
0x4734fed8b5705bec13868412ddbc271522e9647b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,240.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x570eb0d74741498040a352ba8c23186af9e6a176,240.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x220545f9bd5d12ce9d153072d16df2ba58b77a52,240.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x405d6071c436ac0d9a14e50f8b2d951803bb7cb5,240.0,2
0x81e36efa22b3df52292aefd70e06fd87fd613a5b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,240.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfe3faa86a12c06642a4717caa23d70935a4d7752,240.0,1
0xdc163443622083f005bab07b9b4b4e6c3618f173,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,240.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd77b0e368e8037f4903cf948ef29b650c5e13d0a,239.4,1
0xfcc7fe6f3285fc8903fbf110bed5e6fe0b13c110,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,239.0,1
0x480c05c075b7b12f20495ee1b74c6a91ed051098,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,238.9,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd2d68d0c45d0ec92049b8d4acbab8ec32e5fe22a,238.70000000000002,2
0xf53639a5d44d55925b346b0fcf0d04e36b040bcb,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,238.0,1
0x61d5fe0240efee5758d0967328d22b50821c408b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,238.0,1
0xa06acd7672599252ae2d2e80c2f3b4c23bebc427,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,238.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbf5787a2f8dbc5835fe81e842801ba8bd23c3e39,238.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9a194bbbd0e072ab5a956ec0d88c5d65d423c207,236.7,2
0x84cd75d173be5a59b0bd4dd1d4df8f8d0d7b2746,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,236.24634948,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5c85abeb70c8bf7ff992dc7d0ce419a045c471c7,236.0,2
0x7774c009af5d997d0fdaa98512c115a63b1c74e6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,235.98454026,2
0xb926010f6ea08c5a32969d7ae07a492130d5d166,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,235.0,4
0x0c7633009855e218171b4a95e521e78e6d907caf,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,235.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8ad63f57474d0ee6237281ddc0d0bfa484e29939,234.37,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x227de6397304b15f226cd2c472ed1e65b08d7b46,233.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xe3f8810dcbd6552cd6c085c7f10a60e9d3fd6ef2,233.6,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xba9158a29c1956ff04af5e07f7896b3a00e18078,233.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc71c73a7d303f2cef836833a4e5ab57e8a4dd4a4,232.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1622adbba6caf0e4627ece3ae01ff614037895b9,232.6,1
0x0d23fc3c2c50f992058e9eaa53bcd570a3013053,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,232.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa647390cb360c2b148efd126e92e6b9044877d1a,232.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x73e7afa9838759bea030425453f984afa26f7f08,232.0,2
0xc414726594b69e5a064637835663a250f822c2f2,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,231.4,6
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4c8ffe6dd1be57c2570f870afe3c5b0e83498d5d,231.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x21175d921e46a103c9dc499594d253eaddae5f0a,231.0,5
0x785da2926c1316ed3df81eade9f17371c36f73fd,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,231.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x14642ebef9f0b3342d67a056a44bb78d045958cf,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2b86e767599eb6118240547aa672d60c1ad65501,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9ed0c406a855ee30b8ad5e6cfa166bf3ed9b24b1,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xfba255ab3e77ea6ca460ea1a38724e7cbc804d10,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x121cf585650ec8740c00334fafbd56488439e73d,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x71e811628d2d9ffab152343ba3b84e3662d49c22,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4e94ba72cfe8c423679dc97a36514990301f3afc,230.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x47691e51277c8a9c6823e23d9a620e1bb265c275,230.0,4
0xde728e660c30ea3798f76cde54f7fe9c385829a5,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,230.0,1
0x13ce49e8cfd31bd22dbf1067286e54c9251eff9e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,230.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xa9372e939039f44c420df0d3ee18c01e5625c957,230.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd3923d4ea44c995b3225ca6804177f7b1eedcfc1,230.0,6
0x177e4f9f76aefa91536a8587ea7aa44423c28365,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,230.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6d8b770982da4cc0249a6b008b02cfe006a946b1,230.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0742f94d135aa5299ecf1a7222b6817b805e74cd,230.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbcde573e1459258ebebcfc00a342367079de5d44,230.0,1
0xf0c0c9a2bc6594ed38c90186b6f051441ddf5fb0,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,230.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbdb0ff59d1e09eaec265da4fae6bc53df958540a,229.8,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x13a4a454ad2da32086ac62c10f6e1a90a53de85d,227.3,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x667cfda65149d26a8bb7e958cccafdb25b7595ca,227.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4a4b511bfeb763705048fc8d0c643085d727693e,225.5,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3e5b473a793568e42595ba587be59fb90b8f2934,225.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8bd97005075e837419d6c532f7405341a5d0ba9f,224.6,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x222db838a739dc7eddef8101f5cb5d19253e0d1b,224.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x57992d84aad770ae0ab8bef30dfa021b4c3a3697,224.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x130ae55be40be7c6d59ce269ba52e1a78850a477,222.22,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x9843d1e0d9bb96eb52247c8e453ef4aa7a697ee1,222.0,5
0x47865c4bbaf4348e667f18469e9793b77344d1b5,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,222.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4220613020d7a0dd0eda666223001d01b6dbc5e5,221.374,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf3441e3c8a2662f59ddea71fe618b8a388230236,221.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6e1b3d9f2de298227b3f4a624c9aac339772cf05,220.8,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc11100fbf47701bb369414ddb4f24ce1925f158b,220.60000000000002,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x270d2c286317a6782364e6b1a97cc7cc8d121125,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd2ba57fe3397ac0177812db56b15d45fc1a0fdcb,220.0,1
0x418625fe3758ca23352cd1c9c3c91720c7372416,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,220.0,1
0x3192c3d5b52186948c3767ce748c6fb268624ab9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x3d24e2b369b12404904d4bd3674133ca3f0695c4,220.0,1
0xf654a96ce635ba394eb85c02b8ae881586adf442,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xeba067b0b6fbf804a24abf65d19cbbbfc76bf9e0,220.0,1
0x4e77d4d484d86e8850a4c0daa4530f93525bf374,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x860358bd6cd5175c735dff3597bc6f0a3eba76fb,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x68bc93046944015067276f4c08ac88b48d554787,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x330216682ec2194940c87acf718f683048eca34b,220.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x678bc9a0b9a6167f6de6bc387c2f6180fc883f01,220.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x6893cac6982ab9e1ace8ff3f63473e0f4c5c5a92,220.0,1
0x4c3e578634ae711bacaee55de184ebd72df3a4b7,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,219.62071571,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xce767bfe39a53ffe9439d52c74ff3c8cb962ca64,219.0,3
0xb8d658d9034900a91d93f018e0e876d674f689f3,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,218.66783657000002,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x74f75575da7956ad197d71f5ceeae23f2b4886e8,218.3,1
0x868ce99af3aebb23a883feea499f1bc8513649b7,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,218.0,4
0x0e641611a40b7b74d6b17d4789828618b819ce1e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,218.0,1
0x9b08132685decfc0c6458c996f9e66245382981d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,217.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x92f6e1e1c098a8ca991f805ea36b72e84ca3cedd,216.0,1
0x0a48df1535db0d26fa8aa0689790b08d8435cea1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,216.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb48f9a66d3bb612f0aa37fb5496edde9bdb52a1e,215.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x47f4d08e142ce0b32b9af4e9509d6a6929d059cf,215.0,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xedc89d652a49850a913b1fa8a8419751e7e7cb6b,214.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5a572f2bcb980f211b3519d918a518b9e566f753,214.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x4f958d46b160cd9cd5ea54040bdb57abadd6f049,213.8,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x33c6f2e3313d72cda2e4619bdbec2f0d6a38a112,213.7,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x047306e869e6e9bd6a39d65582da14a068c6d0ad,213.1,1
0x5fb51fd2bab6d8c739ef1782b7670e5cda9c7a4f,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,211.0,1
0xd2c104c003e909ef9d0f3a1bbb8003fc6a90225e,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,210.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2da24c26ce8ac249a9ed72d34d98663756887c7d,210.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x71caa9eb18b3bc79a58084e981f821a892e8215b,210.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2ca33d58e4023eabe8c5ff7e88a7d7f5a92b9568,210.0,2
0xaa0848693193aa73567dd0f5b51d07c17e9cc301,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,210.0,1
0x61ac9133f14456d29b2241d09b2619211e9013ca,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,210.0,2
0x3b83f035d757859223a89ba076854f235702f841,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,210.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd5ab74111397e3379d0774ac16dbdf17966a1744,208.1,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x90ae74b93f5346073da4a0167b64e4dbade63921,208.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc4a19f434728f99d33b54873b1eb639dd74020c9,208.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xc31f836d0a34d3ebb5c96112eb93bf0a0096bc33,207.4,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd32234238402cc3ba181c4756ea8cf60ed218428,206.5,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x241174acda13bceede982bb7c7dd7947f304d2db,205.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x8edaa12863e63b88d93b984197a2692882375672,204.4,1
0xf57158cd391951b1a6c2ed9dd16fb347aa55dcd6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,204.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x0ab054f193c3a47906e0acb8b8f5799c889692eb,202.0,1
0x6bb755ad1fa82a85143bf899bb5fc50772790250,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,201.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x66f08097611b371cc4dd863543c4a3bf02f1f974,201.0,2
0xa78c077b5902ca811915a6f1609f555d0be259e9,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,201.0,3
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x42559a63ccb5004c33dcec5dda261fe8cd278e89,201.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x73e0c0a515be39eb10e55b6ce5d4f7c44c3487b3,200.3,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x464cf6189726a13caea102853b28bdf84f1a2648,200.2,4
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x5f12b75ad75bf022271152b1d8ba2144643e45ee,200.2,2
0x0d4b8dcf4ce13a80b6497edeeffe57c20afdc5ab,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0xea8a1b4b04e854cf20894cd19d9269163a164f6b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x02c69acffafc45cf42f9bd25d712182b47ad19e6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x2a8bcd4e4bf5b8278ebfc137160aa8835c4d01ca,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0xeb968470249079c0df03adbe101fca4e3e376e2b,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2fc44e1ff1a0fd97b370073f2df9e01f4f66111f,200.0,1
0xc3692e7b6c6a21f1a97c9a19b78d130a0224318c,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb80a4e572862aaa1c64eb72c0209f9c352973b50,200.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbb8bd6cbb699deacb2c31e048f7f487fdb3eead4,200.0,1
0xca8713496af39f8cd9f79a171167be2d55e3c100,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb916471198c022fd593d3b7b6470e1831bcea2f1,200.0,1
0x157cbd2ee9526d29dfe74d0b1e252875dae2befe,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0xc8d5025622d2488ec315db2e2bbc626174e9062d,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x09f46fbd31c0717d1312ccdf4fa77e2f0093dc41,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x1498f565a021c44b867a8529d7d581f37745cee1,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbb2d3fae59e268ae8a5e9b45bf8dc956b59bcd6d,200.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x328669694e62aaeb19a63c717d7b748958f9027e,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb87fef02f6117e81ea1575b52b16f478d87fa232,200.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xbc98232334a7d700caff277f6da399624e127291,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xb64bc2cd62d79a6d9aa6d09685180b6bae632330,200.0,1
0xe7f255025498024c433d9e6dbec0be9e94c99e74,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,1
0xf3f7a8fe2b4f0b308bbfe3ca88d5c363aced94c6,0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,200.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2eaaf0333438ccebef0ee4e82fb6c574bde7c248,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x1e4ffe482f659b10689599b75ac18ca6f54d8d45,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x2cdc4529d48bc17a80cdc2397640540d6cb3a993,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf0ff03b80ff04e753d1ea9cc5bab4ba40f880e20,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf1ae71de9bcfe0486e7bd3d0a0448df33b4468ac,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xda56eb11bcc72ffe2902f9abd14226abd95bde7c,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf266c19766d4d561c6893861a20f61f29bdcb486,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xda19302b166303a9202f293272135756ee0209ed,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd9e4930a3f3d15828f1d402a7db1a536bc8d0262,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf2bf662fa3dca02d1f2a9406603fb7ddfc69da62,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf2df7f305fd1bc82955aa112dff3b3751937b113,200.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd899e5e4b40c5993e61a5301f8db8396c457eab4,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0x23cd2415e9796e08a4c936f984bb9a9c99f7d0d8,200.0,2
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf4b1b8775e4d6523bfef2aa8f122dfd325b574d0,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd8311edb5af0ecd631e4a2d1162f985b4ea59780,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf5165a2f03fc221cbc41b44afe3dabffd505a983,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf639a79d1b328a3dc26caa0b898ed78a67484527,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xd7773b05577cb3b624cf3f9fc525c60029b20043,200.0,1
0x5799cc9bc780e529d8b4e64b9e8c5505923a8005,0xf65d899d0b78e674d10d5a6abb9e6b1298a05b01,200.0,1
